date,pnl
2016-09-14,-2781.0253000000957
2016-09-15,-5897.7937999998685
2016-09-16,4184.743599999929
2016-09-20,-882.7567999998573
2016-09-21,11370.852199999848
2016-09-23,-1920.8137999998871
2016-09-26,-7293.525799999945
2016-09-27,5203.857700000051
2016-09-28,-3468.0141000000294
2016-09-29,7158.335699999938
2016-09-30,-7937.116699999897
2016-10-03,2239.527199999662
2016-10-04,4369.588500000071
2016-10-05,2687.284400000004
2016-10-06,3192.7088999999687
2016-10-07,-293.6603999999352
2016-10-11,3587.3883999998216
2016-10-12,-5684.451299999841
2016-10-13,-1733.7346000000834
2016-10-14,1827.372599999886
2016-10-17,1956.1814999999478
2016-10-18,2666.907499999972
2016-10-19,835.7328999999445
2016-10-20,7459.2947999998
2016-10-21,-1000.5020999999251
2016-10-24,1816.0139999999665
2016-10-25,4097.037299999967
2016-10-26,1222.4302000000607
2016-10-27,-563.811800000025
2016-10-28,3406.720199999865
2016-10-31,-109.17649999982677
2016-11-01,866.5855999998748
2016-11-02,-9460.966199999908
2016-11-04,-6030.638500000117
2016-11-07,8397.957599999849
2016-11-08,-1073.2249999998603
2016-11-09,-28346.873000000138
2016-11-10,34060.277500000084
2016-11-11,3019.223400000017
2016-11-14,10223.355399999768
2016-11-15,-314.9480999999214
2016-11-16,6992.353799999924
2016-11-17,138.63189999992028
2016-11-18,4815.668599999975
2016-11-21,3403.0756999999285
2016-11-22,2418.4156999997795
2016-11-24,5957.992000000086
2016-11-25,1729.6720000000205
2016-11-28,157.51719999988563
2016-11-29,-1357.0061999999452
2016-11-30,53.44520000019111
2016-12-01,6596.243999999948
2016-12-02,-2192.2436000001617
2016-12-05,-4051.2246999999043
2016-12-06,4480.844199999934
2016-12-07,5142.454299999867
2016-12-08,8980.144999999786
2016-12-09,7667.987900000298
2016-12-12,3298.7415000000037
2016-12-13,1772.7708000000566
2016-12-14,-574.5953000001609
2016-12-15,587.8086000001058
2016-12-16,4397.035799999954
2016-12-19,-1499.467099999776
2016-12-20,2313.437899999786
2016-12-21,-2381.0118999998085
2016-12-22,-740.6436000000685
2016-12-26,-1594.6632999998983
2016-12-27,-634.8951000000816
2016-12-28,1597.2031000000425
2016-12-29,-9331.32750000013
2016-12-30,-1040.1491000000387
2017-01-04,16373.179800000042
2017-01-05,-2688.6474999999627
2017-01-06,-2906.968899999978
2017-01-10,-5756.770100000082
2017-01-11,4014.221600000048
2017-01-12,-7009.489899999928
2017-01-13,4288.277500000084
2017-01-16,-6532.995099999942
2017-01-17,-8080.320000000065
2017-01-18,3508.0154999999795
2017-01-19,5671.211399999913
2017-01-20,2602.59309999994
2017-01-23,-7086.443299999926
2017-01-24,-4806.636900000041
2017-01-25,8121.770800000057
2017-01-26,11197.717100000009
2017-01-27,1193.3500999999233
2017-01-30,-2994.466800000053
2017-01-31,-11794.83899999992
2017-02-01,3397.594099999871
2017-02-02,-8300.0260999999
2017-02-03,565.6890999998432
2017-02-06,1391.7083000000566
2017-02-07,-1339.1174999999348
2017-02-08,3395.589099999983
2017-02-09,-3582.8223000001162
2017-02-10,15808.93740000017
2017-02-13,4029.1663999997545
2017-02-14,-6132.0808000001125
2017-02-15,6585.445900000166
2017-02-16,-2386.5068999999203
2017-02-17,-3229.939800000051
2017-02-20,284.73479999997653
2017-02-21,4878.836099999957
2017-02-22,784.1735000000335
2017-02-23,-658.0958000000101
2017-02-24,-3845.62910000002
2017-02-27,-5759.274200000102
2017-02-28,1597.2726000000257
2017-03-01,8080.826600000029
2017-03-02,6439.84030000004
2017-03-03,-3356.2693000000436
2017-03-06,-2487.540500000119
2017-03-07,-1133.3256999999285
2017-03-08,-2672.1487000000197
2017-03-09,1959.9853000000585
2017-03-10,8442.449299999978
2017-03-13,808.9643000001088
2017-03-14,-333.8220999999903
2017-03-15,-1787.2730000002775
2017-03-16,713.6379000002053
2017-03-17,-2470.46940000006
2017-03-21,-1634.41100000008
2017-03-22,-14476.45299999998
2017-03-23,1492.9505000000354
2017-03-24,6198.159500000067
2017-03-27,-8714.603700000094
2017-03-28,6968.117900000187
2017-03-29,4786.136400000192
2017-03-30,-5219.439300000202
2017-03-31,-5311.31660000002
2017-04-03,1421.467199999839
2017-04-04,-6019.102500000037
2017-04-05,1038.2672999999486
2017-04-06,-9591.106300000101
2017-04-07,2804.657499999972
2017-04-10,5659.152400000021
2017-04-11,-2205.371100000106
2017-04-12,-6191.778499999782
2017-04-13,-4480.198700000066
2017-04-14,-3471.094100000104
2017-04-17,1477.5397000000812
2017-04-18,1672.5376999999862
2017-04-19,-282.33009999990463
2017-04-20,-233.812900000019
2017-04-21,6216.720200000098
2017-04-24,7132.702200000174
2017-04-25,8465.549999999814
2017-04-26,8231.835200000089
2017-04-27,-682.5504000000656
2017-04-28,-2568.6706000000704
2017-05-01,3548.1303999999072
2017-05-02,4347.937399999937
2017-05-08,14444.639699999942
2017-05-09,-2098.280700000003
2017-05-10,1018.5328999999911
2017-05-11,-26.615100000053644
2017-05-12,-3713.315600000089
2017-05-15,-1477.1099999998696
2017-05-16,1532.7250999999233
2017-05-17,-4445.363300000085
2017-05-18,-8033.691399999894
2017-05-19,2034.2846999999601
2017-05-22,2789.877400000114
2017-05-23,-2621.966100000078
2017-05-24,4914.411300000269
2017-05-25,1735.1672999998555
2017-05-26,-4412.240199999884
2017-05-29,43.913500000024214
2017-05-30,-397.0493000000715
2017-05-31,-1024.5112999998964
2017-06-01,7384.7038000000175
2017-06-02,11997.550999999978
2017-06-05,-1292.2064999998547
2017-06-06,-5773.658800000092
2017-06-07,832.0248000000138
2017-06-08,-1762.9290000000037
2017-06-09,1827.5657999999821
2017-06-12,-1502.556299999822
2017-06-13,237.0995999998413
2017-06-14,-303.2716000000946
2017-06-15,-2678.4610000001267
2017-06-16,2433.603200000245
2017-06-19,3788.969399999827
2017-06-20,5095.007499999832
2017-06-21,-2577.7593999998644
2017-06-22,-1244.962399999844
2017-06-23,940.5164999996778
2017-06-26,-24.585899999830872
2017-06-27,3231.1778000001796
2017-06-28,-1278.694000000134
2017-06-29,3853.369899999816
2017-06-30,-5328.029399999883
2017-07-03,1215.657600000035
2017-07-04,-635.0799000000115
2017-07-05,2374.9888999999966
2017-07-06,-2510.650499999989
2017-07-07,-1905.9750999999233
2017-07-10,5614.993099999847
2017-07-11,3224.7635000001173
2017-07-12,-3240.8848000001162
2017-07-13,-396.7286000000313
2017-07-14,1870.2546999999322
2017-07-18,-3139.308999999892
2017-07-19,-338.7014999999665
2017-07-20,4194.543300000019
2017-07-21,-1717.063300000038
2017-07-24,-4236.705300000031
2017-07-25,-1269.7249999998603
2017-07-26,3230.84179999982
2017-07-27,621.0115999998525
2017-07-28,-4147.269700000063
2017-07-31,52.293500000145286
2017-08-01,404.32730000000447
2017-08-02,2698.0163000000175
2017-08-03,-220.31620000000112
2017-08-04,-3005.0427000001073
2017-08-07,3221.438000000082
2017-08-08,-955.2844000000041
2017-08-09,-7002.327300000237
2017-08-10,735.8461000001989
2017-08-14,-6962.782199999783
2017-08-15,6300.397499999963
2017-08-16,-415.936299999943
2017-08-17,-113.92849999992177
2017-08-18,-7894.364999999991
2017-08-21,-1388.4813999999315
2017-08-22,148.70990000013262
2017-08-23,842.3412999999709
2017-08-24,-3018.9584000001196
2017-08-25,2971.7089000002015
2017-08-28,141.25169999990612
2017-08-29,-2230.3614000000525
2017-08-30,4931.656399999978
2017-08-31,4474.351800000062
2017-09-01,1633.2638999999035
2017-09-04,-5944.997899999842
2017-09-05,-4262.939799999818
2017-09-06,-198.1422999999486
2017-09-07,2016.9305000000168
2017-09-08,-3678.062800000189
2017-09-11,8184.5202000001445
2017-09-12,8085.531100000022
2017-09-13,3144.5456999999005
2017-09-14,-2289.7350999999326
2017-09-15,2416.626099999994
2017-09-19,12302.760200000135
2017-09-20,-383.126600000076
2017-09-21,1020.8733000000939
2017-09-22,-1512.3067000000738
2017-09-25,2875.8645000001416
2017-09-26,-210.32209999999031
2017-09-27,2415.1636999999173
2017-09-28,3050.119899999816
2017-09-29,-319.9786000000313
2017-10-02,-1910.0119000000414
2017-10-03,7014.75540000014
2017-10-04,88.64020000002347
2017-10-05,-309.6028999998234
2017-10-06,2843.314099999843
2017-10-10,2707.4234000002034
2017-10-11,1894.4924999999348
2017-10-12,987.4967000000179
2017-10-13,6179.215599999763
2017-10-16,3519.09719999996
2017-10-17,2438.0777999998536
2017-10-18,-69.94269999978133
2017-10-19,2649.4259999999776
2017-10-20,271.1280999998562
2017-10-23,7815.734700000146
2017-10-24,3822.467100000009
2017-10-25,-1513.5677000000142
2017-10-26,924.5726999999024
2017-10-27,7648.1744000001345
2017-10-30,431.28009999985807
2017-10-31,857.8338000001386
2017-11-01,12584.518199999817
2017-11-02,3251.4023000001907
2017-11-06,-797.6120000001974
2017-11-07,12222.557199999923
2017-11-08,255.9564000000246
2017-11-09,-1271.03050000011
2017-11-10,-6376.5783999999985
2017-11-13,-9051.180099999998
2017-11-14,95.56389999995008
2017-11-15,-12820.757400000002
2017-11-16,9260.329099999974
2017-11-17,1255.4466999999713
2017-11-20,-4247.797999999952
2017-11-21,5436.8941000001505
2017-11-22,3121.689300000202
2017-11-24,-1364.4316000000108
2017-11-27,-2540.9602000000887
2017-11-28,-2475.056399999885
2017-11-29,5073.073099999689
2017-11-30,5572.003299999982
2017-12-01,2227.775200000033
2017-12-04,-3588.93619999988
2017-12-05,97.33259999984875
2017-12-06,-14396.497800000012
2017-12-07,10085.865299999947
2017-12-08,10463.043000000063
2017-12-11,4004.906699999934
2017-12-12,-1157.500599999912
2017-12-13,-4180.962100000121
2017-12-14,-1183.7933999998495
2017-12-15,-3609.972800000105
2017-12-18,11625.705199999968
2017-12-19,-1625.7397999998648
2017-12-20,2402.315799999982
2017-12-21,-119.82450000010431
2017-12-22,2182.2031000000425
2017-12-25,681.7891999999993
2017-12-26,-2037.7830999998841
2017-12-27,3141.8809999998193
2017-12-28,-4148.950399999972
2017-12-29,-655.1598999998532
2018-01-04,23468.783599999733
2018-01-05,7967.179400000023
2018-01-09,4685.876700000139
2018-01-10,-1147.9961000001058
2018-01-11,-1341.842399999965
2018-01-12,-1366.4636999999639
2018-01-15,994.2384999997448
2018-01-16,5022.998999999836
2018-01-17,-2986.0404999998864
2018-01-18,-4545.094199999934
2018-01-19,3259.06660000002
2018-01-22,-605.50270000007
2018-01-23,9171.349200000055
2018-01-24,-5457.362399999984
2018-01-25,-7417.3273000000045
2018-01-26,-2795.692199999932
2018-01-29,320.7282000000123
2018-01-30,-10662.579799999949
2018-01-31,-7061.2656000000425
2018-02-01,11099.579200000037
2018-02-02,-5993.407899999991
2018-02-05,-20184.32020000019
2018-02-06,-34845.72269999981
2018-02-07,642.2659999998286
2018-02-08,6535.73900000006
2018-02-09,-18212.801899999846
2018-02-13,-7094.816300000064
2018-02-14,-2168.81119999988
2018-02-15,8668.633800000185
2018-02-16,8266.432400000049
2018-02-19,14775.850499999942
2018-02-20,-6284.71390000009
2018-02-21,396.2023999998346
2018-02-22,-8302.236800000072
2018-02-23,5931.023999999976
2018-02-26,6870.526199999964
2018-02-27,7264.513000000035
2018-02-28,-10349.559399999911
2018-03-01,-11873.540800000075
2018-03-02,-16788.625100000063
2018-03-05,-5671.935100000119
2018-03-06,10955.094200000167
2018-03-07,-6045.92790000001
2018-03-08,2990.3286999999546
2018-03-09,3273.9905000003055
2018-03-12,12051.117399999872
2018-03-13,4447.47070000018
2018-03-14,-5390.746899999911
2018-03-15,-731.4952000000048
2018-03-16,-3572.5722000000533
2018-03-19,-6621.202399999835
2018-03-20,-1190.1078000001144
2018-03-22,4911.7392000001855
2018-03-23,-29584.005700000096
2018-03-26,3332.3943999998737
2018-03-27,19822.60030000005
2018-03-28,-2248.71539999987
2018-03-29,3021.468200000003
2018-03-30,9357.623399999924
2018-04-02,-2244.563700000057
2018-04-03,-2486.719999999972
2018-04-04,24.856400000164285
2018-04-05,9814.081899999874
2018-04-06,-3286.9935000000987
2018-04-09,3600.0868000001647
2018-04-10,4812.376999999862
2018-04-11,-2914.123800000176
2018-04-12,-3794.0245000000577
2018-04-13,6148.461600000039
2018-04-16,1303.3471999999601
2018-04-17,-80.35960000008345
2018-04-18,9612.836399999913
2018-04-19,2922.8519999999553
2018-04-20,-768.7231999998912
2018-04-23,-692.4699000001419
2018-04-24,6074.816900000209
2018-04-25,-2110.226900000125
2018-04-26,3186.491099999752
2018-04-27,3465.3659999999218
2018-05-01,1356.32060000021
2018-05-02,-517.2568000000902
2018-05-07,292.189500000095
2018-05-08,500.8566999998875
2018-05-09,-2689.7650999999605
2018-05-10,2871.7739000001457
2018-05-11,6584.863499999978
2018-05-14,3294.4916000000667
2018-05-15,-714.408800000092
2018-05-16,-2830.4193000001833
2018-05-17,4407.949400000041
2018-05-18,3149.664300000062
2018-05-21,671.4488999999594
2018-05-22,-935.9581999999937
2018-05-23,-8559.743999999948
2018-05-24,-9023.165000000037
2018-05-25,869.3839000000153
2018-05-28,267.684699999867
2018-05-29,-4408.1990999998525
2018-05-30,-11760.026899999939
2018-05-31,5493.653400000185
2018-06-01,-712.8696000000928
2018-06-04,10548.104900000151
2018-06-05,1092.7116999998689
2018-06-06,2502.7088999999687
2018-06-07,6044.1735000000335
2018-06-08,-3561.6167000001296
2018-06-11,2090.7029000001494
2018-06-12,2540.1200000001118
2018-06-13,2578.064600000158
2018-06-14,-6881.014700000174
2018-06-15,2773.099200000055
2018-06-18,-8224.490000000224
2018-06-19,-13047.408199999947
2018-06-20,5726.073300000047
2018-06-21,1565.2034999998286
2018-06-22,-3912.749799999874
2018-06-25,-5584.08899999992
2018-06-26,2681.0868000001647
2018-06-27,-1206.7592000002041
2018-06-28,156.88390000001527
2018-06-29,589.9494000000414
2018-07-02,-16579.26599999983
2018-07-03,-1787.7917000001762
2018-07-04,-2216.624300000025
2018-07-05,-7146.572799999965
2018-07-06,7350.450899999822
2018-07-09,7340.720100000035
2018-07-10,3471.4526999997906
2018-07-11,-8961.135600000154
2018-07-12,4381.464199999813
2018-07-13,11329.694099999964
2018-07-17,5212.412599999923
2018-07-18,2802.2873000002
2018-07-19,-633.7273000001442
2018-07-20,-3530.6696000001393
2018-07-23,-6682.914099999936
2018-07-24,4500.939299999969
2018-07-25,3805.3637999999337
2018-07-26,2093.124199999962
2018-07-27,3885.6058000000194
2018-07-30,-3620.131500000134
2018-07-31,-923.2362999999896
2018-08-01,5314.665800000075
2018-08-02,-7995.801800000016
2018-08-03,-1145.720300000161
2018-08-06,-3034.4579000000376
2018-08-07,4297.745799999917
2018-08-08,-2004.7378000000026
2018-08-09,-1524.7690000000875
2018-08-10,-7935.34030000004
2018-08-13,-17153.53289999976
2018-08-14,14104.89329999988
2018-08-15,-4968.9502999999095
2018-08-16,-1790.2795000001788
2018-08-17,2537.4908000000287
2018-08-20,-1434.2086000000127
2018-08-21,1268.1492000001017
2018-08-22,5676.086699999869
2018-08-23,397.7763000000268
2018-08-24,3974.8943000000436
2018-08-27,7212.622700000182
2018-08-28,396.433899999829
2018-08-29,2931.7095000001136
2018-08-30,505.6323999997694
2018-08-31,-1600.500199999893
2018-09-03,-6072.730600000126
2018-09-04,-774.2604000000283
2018-09-05,-2830.0408999999054
2018-09-06,-4288.5478000000585
2018-09-07,-5343.966900000116
2018-09-10,1040.6414999999106
2018-09-11,6725.233800000045
2018-09-12,-3853.1811000001617
2018-09-13,7336.795400000177
2018-09-14,8973.86229999992
2018-09-18,13493.532299999846
2018-09-19,8498.103400000138
2018-09-20,898.7787999999709
2018-09-21,7232.221399999922
2018-09-25,4010.1455999999307
2018-09-26,6929.2615999998525
2018-09-27,-8125.24860000005
2018-09-28,7988.944000000134
2018-10-01,1209.9109999998473
2018-10-02,2310.751599999843
2018-10-03,-6154.346199999796
2018-10-04,-2785.914000000106
2018-10-05,-6375.030899999896
2018-10-09,-10854.25680000009
2018-10-10,3024.285099999979
2018-10-11,-27603.48139999993
2018-10-12,1342.5693999999203
2018-10-15,-11901.153599999845
2018-10-16,8608.53929999983
2018-10-17,8808.288600000087
2018-10-18,-6195.615100000054
2018-10-19,-4212.932599999942
2018-10-22,2860.786300000036
2018-10-23,-20039.947899999795
2018-10-24,623.8533999999054
2018-10-25,-25314.15060000005
2018-10-26,-1504.6115999999456
2018-10-29,1179.9273999999277
2018-10-30,8640.321699999971
2018-10-31,13049.304099999834
2018-11-01,-2414.2417999999598
2018-11-02,15691.456400000025
2018-11-05,-9717.758300000103
2018-11-06,8095.429199999897
2018-11-07,-2190.288900000043
2018-11-08,11690.40699999989
2018-11-09,-4541.881400000071
2018-11-12,-38.75769999995828
2018-11-13,-16484.86320000002
2018-11-14,960.5167000000365
2018-11-15,-645.8204999999143
2018-11-16,-3369.3327999999747
2018-11-19,1999.6962999999523
2018-11-20,-4190.656899999827
2018-11-21,-3853.596700000111
2018-11-22,3915.3189999999013
2018-11-26,4615.7993000000715
2018-11-27,3845.4310000000987
2018-11-28,5809.352399999974
2018-11-29,2074.5419999998994
2018-11-30,2701.5452000000514
2018-12-03,7782.354999999981
2018-12-04,-18287.437399999937
2018-12-05,-4176.26370000001
2018-12-06,-11681.250900000101
2018-12-07,5160.4529999999795
2018-12-10,-13863.851499999873
2018-12-11,-5705.57209999999
2018-12-12,14399.108800000045
2018-12-13,6833.885000000242
2018-12-14,-12276.245700000087
2018-12-17,3688.1961999998894
2018-12-18,-11234.37819999992
2018-12-19,-3372.2420000000857
2018-12-20,-18365.82399999979
2018-12-21,-9276.152000000002
2018-12-25,-30250.71439999994
2018-12-26,5721.137499999953
2018-12-27,25431.6771999998
2018-12-28,-1068.0381000000052
2019-01-04,-12931.152799999807
2019-01-07,17054.801800000016
2019-01-08,3135.3285999998916
2019-01-09,6913.441700000083
2019-01-10,-5555.766100000124
2019-01-11,5533.9888000001665
2019-01-15,5041.484899999807
2019-01-16,-4333.187100000214
2019-01-17,63.25510000018403
2019-01-18,8444.137500000186
2019-01-21,3056.8268999999855
2019-01-22,-3595.8032000001986
2019-01-23,-2598.1129999998957
2019-01-24,854.8577999998815
2019-01-25,6707.220299999928
2019-01-28,-4513.989599999972
2019-01-29,94.4035000000149
2019-01-30,-3488.187799999956
2019-01-31,5469.15839999984
2019-02-01,-1637.3347000000067
2019-02-04,4430.221200000029
2019-02-05,738.9413999998942
2019-02-06,1396.6784999999218
2019-02-07,-8827.800799999852
2019-02-08,-15172.117000000086
2019-02-12,15994.535000000149
2019-02-13,6796.336700000102
2019-02-14,-168.4147000000812
2019-02-15,-5895.45439999993
2019-02-18,13130.386700000148
2019-02-19,2015.8485999996774
2019-02-20,3303.2723000000697
2019-02-21,1750.1157000001986
2019-02-22,-2187.996500000125
2019-02-25,3239.5152999998536
2019-02-26,-1942.8974000001326
2019-02-27,3235.973800000036
2019-02-28,-6063.603000000119
2019-03-01,5670.702400000067
2019-03-04,5723.345299999928
2019-03-05,-3640.815300000133
2019-03-06,-3318.2568999999203
2019-03-07,-5582.938199999742
2019-03-08,-14443.975500000175
2019-03-11,4192.232199999969
2019-03-12,11423.15879999986
2019-03-13,-6339.349799999967
2019-03-14,-558.0686999999452
2019-03-15,4973.411199999973
2019-03-18,4882.6695999999065
2019-03-19,-308.5329999998212
2019-03-20,2277.2401000000536
2019-03-22,716.4425999999512
2019-03-25,-19528.185999999987
2019-03-26,16966.796200000215
2019-03-27,2908.1740000001155
2019-03-28,-11373.185200000182
2019-03-29,4619.788500000257
2019-04-01,10900.727999999886
2019-04-02,-253.93510000011884
2019-04-03,7514.089500000002
2019-04-04,-1108.8615999999456
2019-04-05,3400.338800000027
2019-04-08,-2717.186599999899
2019-04-09,321.70079999999143
2019-04-10,-4540.531000000192
2019-04-11,-34.037800000049174
2019-04-12,2323.6393999999855
2019-04-15,9692.383000000147
2019-04-16,-562.7935999999754
2019-04-17,3014.414800000377
2019-04-18,-5535.910100000212
2019-04-19,2977.100800000131
2019-04-22,200.685099999886
2019-04-23,1182.9742000000551
2019-04-24,-3909.844500000123
2019-04-25,4191.144899999956
2019-04-26,-2994.097500000149
2019-05-07,-13344.755200000014
2019-05-08,-11564.698900000192
2019-05-09,-9147.715599999996
2019-05-10,669.4517999999225
2019-05-13,-3858.275299999863
2019-05-14,-3383.4913999999408
2019-05-15,3584.124199999962
2019-05-16,-3884.8580000000075
2019-05-17,5522.422099999851
2019-05-20,1510.2343000001274
2019-05-21,-1921.9231999998447
2019-05-22,-1156.2798000001349
2019-05-23,-2893.5674999998882
2019-05-24,-915.6060999999754
2019-05-27,1499.3504000001121
2019-05-28,1107.1287000000011
2019-05-29,-7455.0168000000995
2019-05-30,-599.8239999997895
2019-05-31,-10736.235300000291
2019-06-03,-4889.260499999858
2019-06-04,2230.0493999999017
2019-06-05,11524.614800000098
2019-06-06,-1808.6014999998733
2019-06-07,3857.7050999999046
2019-06-10,7837.557199999923
2019-06-11,2435.6133999999147
2019-06-12,-1633.9235000000335
2019-06-13,-4167.278899999801
2019-06-14,2330.3529999998864
2019-06-17,-1749.8125
2019-06-18,-4895.177099999972
2019-06-19,11309.761799999978
2019-06-20,3035.189000000013
2019-06-21,-5727.629500000039
2019-06-24,330.999599999981
2019-06-25,-2058.711699999869
2019-06-26,-2468.3358000000007
2019-06-27,8135.853699999861
2019-06-28,-2326.251999999862
2019-07-01,15108.727399999974
2019-07-02,1788.591299999971
2019-07-03,-4281.448399999877
2019-07-04,1889.7368000000715
2019-07-05,1240.7404000000097
2019-07-08,-6471.563400000101
2019-07-09,-1017.374300000025
2019-07-10,-1383.1129000000656
2019-07-11,3479.960699999938
2019-07-12,1041.53059999994
2019-07-16,-4122.30709999986
2019-07-17,-584.9242000000086
2019-07-18,-14182.721000000136
2019-07-19,13473.569099999964
2019-07-22,-2608.8834999999963
2019-07-23,5793.1081999999005
2019-07-24,2389.936900000088
2019-07-25,596.0053000000771
2019-07-26,-3348.661199999973
2019-07-29,-2485.652400000021
2019-07-30,3536.031599999871
2019-07-31,-6172.92389999982
2019-08-01,-1842.2068000002764
2019-08-02,-15722.134199999971
2019-08-05,-11893.803699999815
2019-08-06,-2359.7637000000104
2019-08-07,-2151.0554000001866
2019-08-08,2343.279900000198
2019-08-09,1681.1121000000276
2019-08-13,-7791.148500000127
2019-08-14,6342.167499999981
2019-08-15,-7651.30290000001
2019-08-16,1354.442300000228
2019-08-19,3664.909500000067
2019-08-20,4515.74589999998
2019-08-21,-2826.2057000000495
2019-08-22,706.7128999999259
2019-08-23,2821.873199999798
2019-08-26,-13581.94479999994
2019-08-27,5483.471600000048
2019-08-28,471.0708999999333
2019-08-29,545.3868000002112
2019-08-30,7775.731900000013
2019-09-02,-2968.2270999997854
2019-09-03,1472.463499999838
2019-09-04,-408.83709999988787
2019-09-05,13941.403299999889
2019-09-06,3428.6045999999624
2019-09-09,4655.943699999945
2019-09-10,4090.8897000001743
2019-09-11,9669.475000000093
2019-09-12,6230.037000000011
2019-09-13,6738.143600000069
2019-09-17,857.9920999999158
2019-09-18,-1854.9728999999352
2019-09-19,3230.276199999964
2019-09-20,247.8216000001412
2019-09-24,1621.691300000064
2019-09-25,-1381.8541000001132
2019-09-26,1980.1736000000965
2019-09-27,-1018.0200000002515
2019-09-30,-5690.766299999785
2019-10-01,4759.690400000196
2019-10-02,-2893.155800000066
2019-10-03,-14780.29879999999
2019-10-04,2247.8940000000875
2019-10-07,-1300.7763000000268
2019-10-08,6090.584599999944
2019-10-09,-3552.816900000209
2019-10-10,2424.6143000000156
2019-10-11,8519.734799999977
2019-10-15,12988.835499999812
2019-10-16,7987.769499999937
2019-10-17,-2430.1450000000186
2019-10-18,1887.4875000000466
2019-10-21,1856.1413999998476
2019-10-23,4968.7381000001915
2019-10-24,5068.074699999997
2019-10-25,1607.6284999998752
2019-10-28,1868.6887999998871
2019-10-29,3794.4809000000823
2019-10-30,-4041.2978999998886
2019-10-31,-27.75250000017695
2019-11-01,-2359.1404999999795
2019-11-05,12451.648900000146
2019-11-06,2235.407300000079
2019-11-07,360.0400999998674
2019-11-08,977.7118999999948
2019-11-11,-1483.8634999999776
2019-11-12,4537.5476999999955
2019-11-13,-6284.105500000063
2019-11-14,-6617.2058000001125
2019-11-15,5390.264999999898
2019-11-18,1368.0294000001159
2019-11-19,-3865.6687000000384
2019-11-20,-4231.735899999971
2019-11-21,-3437.3993000001647
2019-11-22,1753.3848000001162
2019-11-25,6652.3319000001065
2019-11-26,1883.0811999998987
2019-11-27,2560.471900000004
2019-11-28,-1631.2878999998793
2019-11-29,-4162.4582000002265
2019-12-02,7964.603400000138
2019-12-03,-5685.50139999995
2019-12-04,-6784.778899999801
2019-12-05,5739.947600000072
2019-12-06,1746.533400000073
2019-12-09,4020.5041999998502
2019-12-10,-2366.3911000001244
2019-12-11,-1026.3582999999635
2019-12-12,855.2582000000402
2019-12-13,18447.0811999999
2019-12-16,-3195.74739999976
2019-12-17,2165.6021999998484
2019-12-18,-4548.748799999943
2019-12-19,-3441.3297000001185
2019-12-20,-869.2251999997534
2019-12-23,-1906.7963000000454
2019-12-24,-56.36920000007376
2019-12-25,-2803.7683999999426
2019-12-26,4986.200900000054
2019-12-27,-367.36029999982566
2019-12-30,-6256.246199999936
2020-01-06,-13869.693799999775
2020-01-07,11337.081099999836
